2020-05-14 17:19:13 [scrapy.utils.log] INFO: Scrapy 2.0.1 started (bot: spiderV1)
2020-05-14 17:19:13 [scrapy.utils.log] INFO: Versions: lxml 4.5.0.0, libxml2 2.9.10, cssselect 1.1.0, parsel 1.5.2, w3lib 1.21.0, Twisted 20.3.0, Python 3.7.1 (default, Mar 24 2020, 11:45:49) - [GCC 4.8.5 20150623 (Red Hat 4.8.5-39)], pyOpenSSL 19.1.0 (OpenSSL 1.1.1d  10 Sep 2019), cryptography 2.8, Platform Linux-3.10.0-1062.18.1.el7.x86_64-x86_64-with-centos-7.7.1908-Core
2020-05-14 17:19:13 [scrapy.utils.log] DEBUG: Using reactor: twisted.internet.epollreactor.EPollReactor
2020-05-14 17:19:13 [scrapy.crawler] INFO: Overridden settings:
{'BOT_NAME': 'spiderV1',
 'COOKIES_ENABLED': False,
 'DOWNLOAD_DELAY': 1,
 'DUPEFILTER_CLASS': 'scrapy_redis.dupefilter.RFPDupeFilter',
 'HTTPCACHE_STORAGE': 'scrapy_splash.SplashAwareFSCacheStorage',
 'LOG_FILE': 'logs/default/doubanmovie/f8cb4cf495c311eab6d200163e0d9d53.log',
 'NEWSPIDER_MODULE': 'spiderV1.spiders',
 'SCHEDULER': 'scrapy_redis.scheduler.Scheduler',
 'SPIDER_MODULES': ['spiderV1.spiders']}
2020-05-14 17:19:13 [scrapy.extensions.telnet] INFO: Telnet Password: ce79bb322cf2bd33
2020-05-14 17:19:13 [scrapy.middleware] INFO: Enabled extensions:
['scrapy.extensions.corestats.CoreStats',
 'scrapy.extensions.telnet.TelnetConsole',
 'scrapy.extensions.memusage.MemoryUsage',
 'scrapy.extensions.logstats.LogStats']
2020-05-14 17:19:13 [doubanmovie] INFO: Reading start URLs from redis key 'doubanmovie:spider:strat_urls' (batch size: 16, encoding: utf-8
2020-05-14 17:19:13 [scrapy.middleware] INFO: Enabled downloader middlewares:
['scrapy.downloadermiddlewares.httpauth.HttpAuthMiddleware',
 'scrapy.downloadermiddlewares.downloadtimeout.DownloadTimeoutMiddleware',
 'scrapy.downloadermiddlewares.defaultheaders.DefaultHeadersMiddleware',
 'scrapy.downloadermiddlewares.useragent.UserAgentMiddleware',
 'spiderV1.middlewares.SeleniumMiddleware',
 'scrapy.downloadermiddlewares.retry.RetryMiddleware',
 'spiderV1.middlewares.ScrapytestDownloaderMiddleware',
 'scrapy.downloadermiddlewares.redirect.MetaRefreshMiddleware',
 'scrapy.downloadermiddlewares.redirect.RedirectMiddleware',
 'scrapy.downloadermiddlewares.httpproxy.HttpProxyMiddleware',
 'scrapy.downloadermiddlewares.httpcompression.HttpCompressionMiddleware',
 'scrapy.downloadermiddlewares.stats.DownloaderStats']
2020-05-14 17:19:13 [scrapy.middleware] INFO: Enabled spider middlewares:
['scrapy.spidermiddlewares.httperror.HttpErrorMiddleware',
 'scrapy.spidermiddlewares.offsite.OffsiteMiddleware',
 'scrapy.spidermiddlewares.referer.RefererMiddleware',
 'scrapy.spidermiddlewares.urllength.UrlLengthMiddleware',
 'scrapy.spidermiddlewares.depth.DepthMiddleware']
2020-05-14 17:19:13 [py.warnings] WARNING: /root/spider/scrapyspider/spiderV1/pipelines.py:80: YAMLLoadWarning: calling yaml.load() without Loader=... is deprecated, as the default Loader is unsafe. Please read https://msg.pyyaml.org/load for full details.
  temp = yaml.load(f.read())

2020-05-14 17:19:13 [scrapy.middleware] INFO: Enabled item pipelines:
['spiderV1.pipelines.SaveDataToFile']
2020-05-14 17:19:13 [scrapy.core.engine] INFO: Spider opened
2020-05-14 17:19:13 [scrapy.extensions.logstats] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-14 17:19:13 [doubanmovie] INFO: Spider opened: doubanmovie
2020-05-14 17:19:13 [scrapy.extensions.telnet] INFO: Telnet console listening on 127.0.0.1:6023
2020-05-14 17:19:13 [doubanmovie] DEBUG: Read 8 requests from 'doubanmovie:spider:strat_urls'
2020-05-16 23:05:13 [scrapy.extensions.logstats] INFO: Crawled 339 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:06:13 [scrapy.extensions.logstats] INFO: Crawled 339 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:07:13 [scrapy.extensions.logstats] INFO: Crawled 339 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:08:13 [scrapy.extensions.logstats] INFO: Crawled 339 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:09:13 [scrapy.extensions.logstats] INFO: Crawled 339 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:10:13 [scrapy.extensions.logstats] INFO: Crawled 339 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:11:13 [scrapy.extensions.logstats] INFO: Crawled 339 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:12:13 [scrapy.extensions.logstats] INFO: Crawled 339 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:13:13 [scrapy.extensions.logstats] INFO: Crawled 339 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:14:13 [scrapy.extensions.logstats] INFO: Crawled 339 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:15:13 [scrapy.extensions.logstats] INFO: Crawled 339 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:16:13 [scrapy.extensions.logstats] INFO: Crawled 339 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:17:13 [scrapy.extensions.logstats] INFO: Crawled 339 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:18:13 [scrapy.extensions.logstats] INFO: Crawled 339 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:19:08 [doubanmovie] DEBUG: Read 2 requests from 'doubanmovie:spider:strat_urls'
2020-05-16 23:19:08 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=0> (referer: None)
2020-05-16 23:19:09 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=0> (referer: None)
2020-05-16 23:19:11 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=20> (referer: https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=0)
2020-05-16 23:19:12 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=20> (referer: https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=0)
2020-05-16 23:19:13 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=40> (referer: https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=20)
2020-05-16 23:19:13 [scrapy.extensions.logstats] INFO: Crawled 344 pages (at 5 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:19:14 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=40> (referer: https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=20)
2020-05-16 23:19:15 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=60> (referer: https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=40)
2020-05-16 23:19:16 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=60> (referer: https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=40)
2020-05-16 23:19:17 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=80> (referer: https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=60)
2020-05-16 23:19:18 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=80> (referer: https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=60)
2020-05-16 23:19:20 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=100> (referer: https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=80)
2020-05-16 23:19:21 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=100> (referer: https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=80)
2020-05-16 23:19:22 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=120> (referer: https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=100)
2020-05-16 23:19:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=120> (referer: https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=100)
2020-05-16 23:19:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=140> (referer: https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=120)
2020-05-16 23:19:26 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=140> (referer: https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=120)
2020-05-16 23:19:27 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=160> (referer: https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=140)
2020-05-16 23:19:28 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=160> (referer: https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=140)
2020-05-16 23:19:29 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=180> (referer: https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=160)
2020-05-16 23:19:30 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=180> (referer: https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=160)
2020-05-16 23:19:32 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=200> (referer: https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=180)
2020-05-16 23:19:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=200> (referer: https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=180)
2020-05-16 23:20:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 17 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:21:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:22:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:23:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:24:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:25:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:26:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:27:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:28:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:29:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:30:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:31:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:32:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:33:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:34:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:35:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:36:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:37:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:38:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:39:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:40:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:41:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:42:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:43:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:44:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:45:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:46:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:47:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:48:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:49:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:50:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:51:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:52:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:53:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:54:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:55:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:56:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:57:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:58:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-16 23:59:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:00:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:01:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:02:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:03:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:04:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:05:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:06:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:07:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:08:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:09:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:10:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:11:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:12:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:13:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:14:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:15:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:16:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:17:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:18:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:19:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:20:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:21:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:22:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:23:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:24:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:25:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:26:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:27:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:28:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:29:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:30:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:31:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:32:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:33:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:34:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:35:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:36:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:37:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:38:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:39:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:40:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:41:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:42:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:43:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:44:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:45:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:46:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:47:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:48:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:49:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:50:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:51:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:52:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:53:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:54:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:55:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:56:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:57:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:58:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 00:59:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 01:00:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 01:01:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 01:02:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 01:03:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 01:04:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 01:05:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 01:06:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 01:07:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
2020-05-17 01:08:13 [scrapy.extensions.logstats] INFO: Crawled 361 pages (at 0 pages/min), scraped 9 items (at 0 items/min)
